name,playcount,listeners,mbid,url,tags
Sebadoh,11022639,458393,d98c8149-0c01-4151-93e1-48fdc3d5027f,https://www.last.fm/music/Sebadoh,['Lo-Fi']
MC Rick,2254467,126643,,https://www.last.fm/music/MC+Rick,['brazilian']
Silent Planet,6666876,103433,c62afc98-8596-4532-a1dd-bc1a595c927e,https://www.last.fm/music/Silent+Planet,['metalcore']
Johnny Nash,2078594,407586,0efaa6e3-3ef1-4481-bc01-aa3d5901dbdc,https://www.last.fm/music/Johnny+Nash,['reggae']
Niklas Dee,928493,101357,,https://www.last.fm/music/Niklas+Dee,['germany']
Say Anything,34522577,790042,ee90d1b3-a4e2-4d18-9092-111d856e7e7a,https://www.last.fm/music/Say+Anything,['seen live']
Petey Pablo,2771149,440468,f9db232d-6513-43b7-b6cd-1d73bcd65a58,https://www.last.fm/music/Petey+Pablo,['Hip-Hop']
Hideki Naganuma,2536799,118239,24164692-3223-48bf-9cea-2a76b5afce94,https://www.last.fm/music/Hideki+Naganuma,['video game music']
Sleepwalk,956645,99615,d44c0826-9a59-4da5-afa8-733bd9b5091d,https://www.last.fm/music/Sleepwalk,['ebm']
Erick The Architect,1984284,213251,,https://www.last.fm/music/Erick+The+Architect,['rap']
Young Leosia,3106959,64109,,https://www.last.fm/music/Young+Leosia,['dancehall']
EBK Young Joc,1407865,59762,,https://www.last.fm/music/EBK+Young+Joc,['Hip-Hop']
twocolors,2342553,240247,,https://www.last.fm/music/twocolors,['dance']
DOMENIQUE DUMONT,1728157,172659,,https://www.last.fm/music/DOMENIQUE+DUMONT,['electronic']
Roe Kapara,1457945,104275,,https://www.last.fm/music/Roe+Kapara,['indie']
CRAVITY,8966912,128324,,https://www.last.fm/music/CRAVITY,['k-pop']
I-LAND2 : N/a,830824,33748,,https://www.last.fm/music/I-LAND2+:+N%2Fa,['Korean']
Wombo,1358622,159017,,https://www.last.fm/music/Wombo,['post-punk']
Fyex,772369,122592,,https://www.last.fm/music/Fyex,['electronic']
Hareton Salvanini,1550896,155923,,https://www.last.fm/music/Hareton+Salvanini,['soul jazz']
Tevin Campbell,2424962,328555,f368568b-1f9f-4d29-99e7-89a2125d0cfe,https://www.last.fm/music/Tevin+Campbell,['rnb']
Cypariss,1527380,160460,,https://www.last.fm/music/Cypariss,['rap']
ONIMXRU,1983591,183583,,https://www.last.fm/music/ONIMXRU,['phonk']
hyO,3828212,183107,63194c78-2fd5-4ac6-8d08-b3188701928e,https://www.last.fm/music/hyO,['k-pop']
Kreator,32884939,584169,39822e8d-f24e-4f07-b51b-28b22e59fbdb,https://www.last.fm/music/Kreator,['thrash metal']
George Thorogood & The Destroyers,4171919,489642,bc01f01c-a401-40d8-9472-b377ac33af05,https://www.last.fm/music/George+Thorogood+&+The+Destroyers,['blues rock']
sundiver ca,1811386,178153,,https://www.last.fm/music/sundiver+ca,['indie rock']
The Shacks,1065856,157273,,https://www.last.fm/music/The+Shacks,['indie']
Maebi,842686,82943,,https://www.last.fm/music/Maebi,['electronic']
El mató a un policía motorizado,3913747,93940,,https://www.last.fm/music/El+mat%C3%B3+a+un+polic%C3%ADa+motorizado,['argentina']
Julión Álvarez Y Su Norteño Banda,2251109,77275,,https://www.last.fm/music/Juli%C3%B3n+%C3%81lvarez+Y+Su+Norte%C3%B1o+Banda,['mexico']
Connie Francis,9781471,558471,5fcd7daf-25e1-47fd-9ba1-830b42708f84,https://www.last.fm/music/Connie+Francis,['oldies']
Kenia os,5199083,117046,,https://www.last.fm/music/Kenia+os,['latin pop']
bru-c,3362534,155280,,https://www.last.fm/music/bru-c,['hip hop']
Fink,15674382,736808,cd3ec2cf-3a76-4f3f-9b77-2135a1d24602,https://www.last.fm/music/Fink,['indie']
Porches,5503864,329182,40a6d66b-8a96-45c8-838c-dd0c346c45ce,https://www.last.fm/music/Porches,['synthpop']
FloFilz,2714549,313286,8f38496b-1b22-4633-a61a-cfdfdd1c9892,https://www.last.fm/music/FloFilz,['instrumental hip-hop']
Crawlers,3125332,198590,,https://www.last.fm/music/Crawlers,['rock']
Esbe,1070454,139641,53368f3a-0459-4d39-805f-16652109da8a,https://www.last.fm/music/Esbe,['trip-hop']
Joey Quinones,636711,105292,,https://www.last.fm/music/Joey+Quinones,['soul']
Lester Young,3886956,446066,d613e4ae-093a-49a1-b06a-579480f7f7e8,https://www.last.fm/music/Lester+Young,['jazz']
Orange & Lemons,1574625,63620,,https://www.last.fm/music/Orange+&+Lemons,['OPM']
Jhung,528540,86564,,https://www.last.fm/music/Jhung,[]
Isaiah falls,426815,70332,,https://www.last.fm/music/Isaiah+falls,[]
DJ Antoine,5411578,544279,6ed36b36-b2e0-4540-bc79-0348b744cb10,https://www.last.fm/music/DJ+Antoine,['House']
kennyhoopla,4300916,269067,,https://www.last.fm/music/kennyhoopla,['indie']
TERROR REID,4570256,175690,,https://www.last.fm/music/TERROR+REID,['rap']
Passing Currents,1610009,147054,,https://www.last.fm/music/Passing+Currents,['liquid funk']
Food House,4323995,160486,,https://www.last.fm/music/Food+House,['hyperpop']
Brenn!,1238417,130243,,https://www.last.fm/music/Brenn%21,['indie']
Ag Club,3898421,215234,,https://www.last.fm/music/Ag+Club,['rap']
Jodeci,3872917,436007,ed7e12c4-0c08-477c-bd64-5eaa96b9f853,https://www.last.fm/music/Jodeci,['rnb']
Bonnie Raitt,6775604,677884,0f0da09c-3940-4cb5-879f-4cea28907810,https://www.last.fm/music/Bonnie+Raitt,['blues']
Yung Hurn,6083395,126346,,https://www.last.fm/music/Yung+Hurn,['cloud rap']
Pain,20537869,480892,d28c862d-c6c9-43bb-995e-eb6fa198be9e,https://www.last.fm/music/Pain,['industrial metal']
Pino D'Angiò,1053084,114325,a105dcb4-5f37-4960-b352-dd0b0964de50,https://www.last.fm/music/Pino+D%27Angi%C3%B2,['Disco']
Ziv Zaifman,1522879,209497,,https://www.last.fm/music/Ziv+Zaifman,['actor']
Napalm Death,23456361,426592,ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,https://www.last.fm/music/Napalm+Death,['grindcore']
Victor & Leo,3279225,184919,bae40d13-4444-4cd0-b9ad-025a2a29766e,https://www.last.fm/music/Victor+&+Leo,['sertanejo']
ZØMB,671272,47398,,https://www.last.fm/music/Z%C3%98MB,['germany']
Marion Black,487679,128827,a859eb8c-1da8-4ab3-8829-d0e666154f28,https://www.last.fm/music/Marion+Black,['soul']
Thelonious Monk,16594896,970505,8e8c7417-c905-46b1-b42a-5260b4274ed4,https://www.last.fm/music/Thelonious+Monk,['jazz']
Alejandro Vargas,451717,85999,,https://www.last.fm/music/Alejandro+Vargas,['jazz']
BAYNK,3756105,296813,,https://www.last.fm/music/BAYNK,['electronic']
The Fall of Troy,21130549,507118,8d3ee4ba-be21-470c-bb7c-4c124c3eb989,https://www.last.fm/music/The+Fall+of+Troy,['post-hardcore']
GUILHERME & BENUTO,4328156,149434,,https://www.last.fm/music/GUILHERME+&+BENUTO,['brazil']
Josiah and the Bonnevilles,1622478,136032,,https://www.last.fm/music/Josiah+and+the+Bonnevilles,['folk']
dora jar,1746129,175043,,https://www.last.fm/music/dora+jar,['indie pop']
Traditional,5010314,492955,9be7f096-97ec-4615-8957-8d40b5dcbc41,https://www.last.fm/music/Traditional,['folk']
Little Big,7473666,251733,cbe51088-e4d8-463e-9f4e-e83fa64d3f5e,https://www.last.fm/music/Little+Big,['electronic']
Joe P,1982883,157099,,https://www.last.fm/music/Joe+P,['rock']
Sanah,11141848,90499,,https://www.last.fm/music/Sanah,['polish']
Imany,3932101,296560,478fe3cd-c42a-4f0f-86a1-9168041fbf14,https://www.last.fm/music/Imany,['soul']
slō,1154728,132358,,https://www.last.fm/music/sl%C5%8D,[]
The Reytons,2439510,165318,,https://www.last.fm/music/The+Reytons,['indie rock']
The Archies,2641583,500700,623d5f3f-3093-4711-881f-ed33eda10882,https://www.last.fm/music/The+Archies,['60s']
CreepP,1564200,92533,,https://www.last.fm/music/CreepP,['electronic']
Immortal Technique,13128818,646843,ef4db186-ff43-4708-a713-3ce1e05657a1,https://www.last.fm/music/Immortal+Technique,['Hip-Hop']
Tommy Genesis,4960394,270895,,https://www.last.fm/music/Tommy+Genesis,['rap']
The Honeysticks,3116780,211937,,https://www.last.fm/music/The+Honeysticks,['indie pop']
Jengi,787338,131882,,https://www.last.fm/music/Jengi,['electronic']
Bryant Myers,2393632,106608,,https://www.last.fm/music/Bryant+Myers,['Reggaeton']
SCXR SOUL,1641000,167701,,https://www.last.fm/music/SCXR+SOUL,['phonk']
Los Del Rio,1906966,492839,c152ed9f-7a4c-4006-af2d-ed8b7126b0a0,https://www.last.fm/music/Los+Del+Rio,['pop']
Los Tres,6545187,220114,0bca46d2-184f-41d0-9abe-37c99d3c023f,https://www.last.fm/music/Los+Tres,['rock chileno']
⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2522317,239512,,https://www.last.fm/music/%E2%A3%8E%E2%A1%87%EA%89%BA%E1%83%9A%E0%BC%BD%E0%AE%87%E2%80%A2%CC%9B)%E0%BE%80%E2%97%9E+%E0%BC%8E%E0%BA%B6+%E0%BC%BD%E0%A7%A3%E0%A7%A2%D8%9E%E0%A7%A2%D8%9E%D8%96+%EA%89%BA%E1%83%9A,['electronic']
Marina Satti,1875843,65106,,https://www.last.fm/music/Marina+Satti,['pop']
Paula Abdul,5265515,609522,275d1fca-22e8-46b9-85e6-c3523098a599,https://www.last.fm/music/Paula+Abdul,['pop']
Neptunica,1371025,120151,,https://www.last.fm/music/Neptunica,['electronic']
Bobby Brown,3329479,463101,d11f9c07-0eac-4a1f-a443-19cd0f63d5f0,https://www.last.fm/music/Bobby+Brown,['rnb']
bluntone,3341183,380131,,https://www.last.fm/music/bluntone,['instrumental hip-hop']
Bernard Herrmann,5830560,580289,74cad662-0eb6-4044-908e-04680457957a,https://www.last.fm/music/Bernard+Herrmann,['Soundtrack']
Robin,3110117,90386,f88d7aef-c685-4cd4-9a13-2ac204281f5c,https://www.last.fm/music/Robin,['pop']
Raekwon,14044434,786870,4e954b02-fae2-4bd7-9547-e055a6ac0527,https://www.last.fm/music/Raekwon,['Hip-Hop']
Sandra,6391396,435262,f9129206-c9af-440c-bed3-8e65867aba6c,https://www.last.fm/music/Sandra,['80s']
Rebounder,1242456,184621,,https://www.last.fm/music/Rebounder,['indie pop']
Serge Gainsbourg,19513531,727511,bd6155ce-d874-4258-bd27-bbdd77c6f181,https://www.last.fm/music/Serge+Gainsbourg,['french']
Mustard Service,3161393,167245,,https://www.last.fm/music/Mustard+Service,['indie rock']
dj dudah,976614,110070,,https://www.last.fm/music/dj+dudah,['brazil']
Shaun,3477291,245530,b9c8f785-0ef8-4f88-922c-64e9e71a58de,https://www.last.fm/music/Shaun,['k-pop']
Kylie Cantrall,228400,24412,,https://www.last.fm/music/Kylie+Cantrall,['pop']
Softcult,2081788,163940,,https://www.last.fm/music/Softcult,['shoegaze']
Dimmu Borgir,38788621,599081,17167af8-c1da-45cc-bba2-9d23f068b7a3,https://www.last.fm/music/Dimmu+Borgir,['black metal']
I See Stars,13539221,308815,e571db0f-fcbc-4ede-b5da-57b093b263e6,https://www.last.fm/music/I+See+Stars,['post-hardcore']
Twisted,2207174,244901,db5a5137-b0f1-4b34-a55f-c63f0e2503fa,https://www.last.fm/music/Twisted,['dubstep']
Dissection,13844548,297238,92d48f3d-a9cb-4011-a002-2e9ac3a6843d,https://www.last.fm/music/Dissection,['black metal']
Pete Rock,7683589,518648,39a973f2-0785-4ef6-90d9-551378864f89,https://www.last.fm/music/Pete+Rock,['Hip-Hop']
VEDO,2725158,250593,d8b0d6bd-91a8-4b8f-b943-9a791eed288b,https://www.last.fm/music/VEDO,['rnb']
Peter Fox,11253348,375442,10c07fca-2678-40b6-9644-cde68d3e9554,https://www.last.fm/music/Peter+Fox,['german']
GOLEMM,1399084,84988,,https://www.last.fm/music/GOLEMM,['electronic']
Anna of the North,4600193,398472,,https://www.last.fm/music/Anna+of+the+North,['pop']
Stove,1142706,117632,,https://www.last.fm/music/Stove,['Grunge']
Gary Moore,14192368,827378,a8806b5c-3ee0-4277-94d3-1a5427a7707c,https://www.last.fm/music/Gary+Moore,['blues']
Sachin-Jigar,1622072,74255,fdf25d7c-d8f4-4736-ad24-bf2286a61254,https://www.last.fm/music/Sachin-Jigar,['bollywood']
Jay Electronica,7663353,493601,8bf283b9-b1e2-4632-a953-eacd212a543e,https://www.last.fm/music/Jay+Electronica,['Hip-Hop']
GenriX,1213694,111471,,https://www.last.fm/music/GenriX,[]
JeFF BERNAT,3441377,167976,,https://www.last.fm/music/JeFF+BERNAT,['soul']
Celia Cruz,3559688,454138,7b8e1188-9ca4-4aa5-8393-172de6fa04de,https://www.last.fm/music/Celia+Cruz,['salsa']
DECALIUS,1195531,48630,,https://www.last.fm/music/DECALIUS,['black metal']
The Barden Bellas,3660045,263677,8b605782-3a16-4ab9-ba28-e0c30ccbc89e,https://www.last.fm/music/The+Barden+Bellas,['Soundtrack']
Ultra Sunn,1016501,102985,,https://www.last.fm/music/Ultra+Sunn,['ebm']
Oscar Peterson,7490890,645411,ed801bdd-f057-41c0-94fb-76cb5676cd59,https://www.last.fm/music/Oscar+Peterson,['jazz']
N.Flying,5336144,131867,,https://www.last.fm/music/N.Flying,['Korean']
Chloe Adams,1305601,139413,,https://www.last.fm/music/Chloe+Adams,['pop']
MC BF,476544,51246,,https://www.last.fm/music/MC+BF,[]
With Confidence,5590810,207716,7ebbfea2-3202-4ae5-b351-879d2cbcce8c,https://www.last.fm/music/With+Confidence,['pop punk']
Flux Pavilion,10430947,849342,3ce513c5-bdd4-492c-a875-07e0f3e1993b,https://www.last.fm/music/Flux+Pavilion,['dubstep']
Generation X,2356978,362878,4e1d7f85-5f2e-432b-8bac-1c0a44289cee,https://www.last.fm/music/Generation+X,['punk']
Bad Company,10189893,891892,eba5d39f-8cb7-4d54-871d-297e5d7f1aad,https://www.last.fm/music/Bad+Company,['classic rock']
Vivid BAD SQUAD,5091939,67103,,https://www.last.fm/music/Vivid+BAD+SQUAD,['vocaloid covers']
The Hu,3552150,211736,803cb255-2fc9-453a-9617-b20e64369232,https://www.last.fm/music/The+Hu,['folk metal']
Subtronics,2282523,90180,,https://www.last.fm/music/Subtronics,['dubstep']
Accept,18991640,644770,41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,https://www.last.fm/music/Accept,['heavy metal']
Example,13923976,778801,ddeb3502-8693-4619-b41d-263105f84477,https://www.last.fm/music/Example,['Hip-Hop']
Invent Animate,5525828,77225,,https://www.last.fm/music/Invent+Animate,['metalcore']
Brad Oberhofer,1139414,127280,,https://www.last.fm/music/Brad+Oberhofer,['seen live']
Little Richard,8308588,861685,95c2339b-8277-49a6-9aaf-08d8eeeaa0be,https://www.last.fm/music/Little+Richard,['Rock and Roll']
Cleffy,825938,74882,,https://www.last.fm/music/Cleffy,['singer-songwriter']
Perry Como,8787087,1194801,0182474b-8a1d-46d0-9d0f-e6df353335ea,https://www.last.fm/music/Perry+Como,['jazz']
Randy Travis,4023678,369335,09b697e3-a849-4670-ae49-e0b821a6271a,https://www.last.fm/music/Randy+Travis,['country']
Bones UK,2047099,163104,,https://www.last.fm/music/Bones+UK,['industrial rock']
Rodney Atkins,4281124,517814,51e607d4-e28d-468d-8e21-429aa9ce0206,https://www.last.fm/music/Rodney+Atkins,['country']
Dreamers,5064345,325528,3a5a7a93-fdfd-437c-9861-d72ad730ed6c,https://www.last.fm/music/Dreamers,['indie']
The Academic,4207885,284793,,https://www.last.fm/music/The+Academic,['seen live']
Billy Squier,3832208,493560,3792dcb3-036e-45d6-8ee2-ff8d12c6c6c9,https://www.last.fm/music/Billy+Squier,['classic rock']
Neru,2184282,120643,eb38967c-9db5-441d-8ec6-4f63dc672e42,https://www.last.fm/music/Neru,['vocaloid']
Meat Puppets,8842028,558866,3df040ee-2b8b-446b-937a-3f86f4b2cabf,https://www.last.fm/music/Meat+Puppets,['Grunge']
lvusm,1302035,171003,,https://www.last.fm/music/lvusm,['instrumental']
Die Ärzte,45974624,518652,f2fb0ff0-5679-42ec-a55c-15109ce6e320,https://www.last.fm/music/Die+%C3%84rzte,['punk rock']
Texas,9189084,747766,7289d10d-d8d2-41ff-8308-c56ec9346e07,https://www.last.fm/music/Texas,['pop']
Subiibabii,1766094,62221,,https://www.last.fm/music/Subiibabii,['swag']
Erasmo Carlos,3346376,230277,c7c9fa4d-262b-45c1-9477-237849654948,https://www.last.fm/music/Erasmo+Carlos,['mpb']
Orgy,8731486,519308,5bb2a9c8-3505-4c45-9717-19f0f8f35425,https://www.last.fm/music/Orgy,['industrial']
vowl.,1760884,161944,,https://www.last.fm/music/vowl.,['electronic']
John Glacier,1119005,108808,,https://www.last.fm/music/John+Glacier,['electronic']
Odie Leigh,1592308,99123,,https://www.last.fm/music/Odie+Leigh,['folk']
Mereba,3194379,236265,,https://www.last.fm/music/Mereba,['rnb']
Erra,11291720,167585,f2d10e7a-cc3a-42df-a72c-2abc05057c41,https://www.last.fm/music/Erra,['Progressive Metalcore']
Carl Philipp Emanuel Bach,2686950,420367,f6486fc7-90ef-48ad-8ca3-905af1354afe,https://www.last.fm/music/Carl+Philipp+Emanuel+Bach,['Classical']
Austin Mahone,8933084,370972,b69b9854-f568-4a50-b076-309c459946a8,https://www.last.fm/music/Austin+Mahone,['pop']
Jack Kays,2775889,167889,,https://www.last.fm/music/Jack+Kays,['alternative']
Too $hort,3995109,482232,8e0fe7bd-bd17-4d25-9b68-1e6a60705477,https://www.last.fm/music/Too+$hort,['rap']
Saint Levant,2263256,180251,,https://www.last.fm/music/Saint+Levant,['Hip-Hop']
Livingston,2044544,110853,bea56959-dac0-4a4c-810f-e6ed9cf6b343,https://www.last.fm/music/Livingston,['alternative']
Mortician,5347382,149394,e79731e0-4af1-4104-825e-e070b9592bf0,https://www.last.fm/music/Mortician,['Brutal Death Metal']
Spiderbait,4224777,362919,6f0c596e-c5e6-4bae-87c2-4c69cb3d4067,https://www.last.fm/music/Spiderbait,['rock']
Reel Big Fish,26741096,874398,5e5480be-eded-44ad-9c45-f6136ec2f5db,https://www.last.fm/music/Reel+Big+Fish,['ska']
Karan Aujla,2276719,47574,,https://www.last.fm/music/Karan+Aujla,['Hip-Hop']
Thy Art Is Murder,10970429,230513,d846000e-71cf-4eb3-a462-9badab2c3eca,https://www.last.fm/music/Thy+Art+Is+Murder,['deathcore']
Rakim,4936935,552957,2792b097-0b1d-4c50-97f6-f7f097f86438,https://www.last.fm/music/Rakim,['Hip-Hop']
Tony Effe,1818090,43019,,https://www.last.fm/music/Tony+Effe,['trap']
Febem,4535017,66575,,https://www.last.fm/music/Febem,['Grime']
Mike Perry,5085615,427819,,https://www.last.fm/music/Mike+Perry,['electronic']
Klaus Badelt,11727422,706629,74ba575f-3420-4d62-8e48-ac473d3c4282,https://www.last.fm/music/Klaus+Badelt,['Soundtrack']
OT7 Quanny,1254312,40841,,https://www.last.fm/music/OT7+Quanny,['hip hop']
Trinix,1789113,212929,,https://www.last.fm/music/Trinix,['electronic']
Goddard.,815552,88278,,https://www.last.fm/music/Goddard.,['electronic']
Manu,1326471,105648,a1740ae7-08fd-4420-ba00-ff1b1a4f88b5,https://www.last.fm/music/Manu,['dutch']
Ftlframe,1069390,81563,,https://www.last.fm/music/Ftlframe,['Drum and bass']
VAGUE003,2575794,228918,,https://www.last.fm/music/VAGUE003,['instrumental']
Miranda Cosgrove,4788908,458706,75285014-bdd1-4ca2-81c9-c6c642bfdec7,https://www.last.fm/music/Miranda+Cosgrove,['pop']
Dro Kenji,12699933,175941,,https://www.last.fm/music/Dro+Kenji,['south carolina']
Tom Tom Club,3356084,420568,3dc66525-d359-406d-9cdf-cdd3a7de289c,https://www.last.fm/music/Tom+Tom+Club,['new wave']
Youth Lagoon,14489180,668519,4a18722d-5a98-41c8-9e86-814afbffc704,https://www.last.fm/music/Youth+Lagoon,['dream pop']
Kevin Atwater,1567457,128573,,https://www.last.fm/music/Kevin+Atwater,['pop']
Furacão 2000,1034528,153596,683c2192-bbd4-4a6c-9d37-91eb6b412cbf,https://www.last.fm/music/Furac%C3%A3o+2000,['funk']
Morbid Angel,19338404,397782,4355a36d-805e-478d-8589-64f0292724b2,https://www.last.fm/music/Morbid+Angel,['death metal']
kurffew,1783690,147298,,https://www.last.fm/music/kurffew,['indie']
Alessandra,2593123,150442,bc322ce3-9b42-438d-93fa-3e0ee2abb3bc,https://www.last.fm/music/Alessandra,['pop']
Ghost Town,2579104,129276,f953cc21-0ea2-4374-a492-8d9ecec14ba6,https://www.last.fm/music/Ghost+Town,['hardcore']
Pablo,2686566,119977,85415838-245f-4c33-8501-5d9e84e801e6,https://www.last.fm/music/Pablo,['Drum and bass']
$ilkMoney,2610983,221870,,https://www.last.fm/music/$ilkMoney,['rap']
Gin Blossoms,7677217,758988,1c42b705-d3fc-452e-93ee-d0030bdd70f3,https://www.last.fm/music/Gin+Blossoms,['alternative']
Janos Sebestyen,1076863,187039,,https://www.last.fm/music/Janos+Sebestyen,['Classical']
Benjamin Ingrosso,3763740,150747,,https://www.last.fm/music/Benjamin+Ingrosso,['pop']
Los Auténticos Decadentes,4044117,233169,2d6d27d3-b18b-4436-b174-b155ca917ab6,https://www.last.fm/music/Los+Aut%C3%A9nticos+Decadentes,['Rock Argentino']
Giga,1808471,81220,,https://www.last.fm/music/Giga,['vocaloid']
DR MØB,755865,89188,,https://www.last.fm/music/DR+M%C3%98B,[]
Scatman John,3988335,532581,9904bde1-04a7-41cf-a2a3-d09a42445145,https://www.last.fm/music/Scatman+John,['dance']
Nill,5098783,100030,02311a05-77a4-4a49-a0a5-2fff9ea5e082,https://www.last.fm/music/Nill,['hip hop']
Plastic Tree,10796685,118961,4bd477e1-0144-4e2f-910a-829aa539b6b8,https://www.last.fm/music/Plastic+Tree,['J-rock']
Richard Marx,5864134,656785,e33c460f-011a-469a-b934-08932a3729c4,https://www.last.fm/music/Richard+Marx,['pop']
Midge Ure,2291612,251152,24cac374-29bd-499f-a0f8-72165d2f2f43,https://www.last.fm/music/Midge+Ure,['new wave']
Fiji Blue,4401906,260673,,https://www.last.fm/music/Fiji+Blue,['electronic']
The Pogues,20622773,1092450,d41a6875-b626-4c0f-89a1-aecb643d29ff,https://www.last.fm/music/The+Pogues,['irish']
Touché Amoré,23281224,273711,ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf,https://www.last.fm/music/Touch%C3%A9+Amor%C3%A9,['screamo']
Mad Season,9067119,600569,bfd085b8-0bbf-46b3-8ab9-193bca5c85e7,https://www.last.fm/music/Mad+Season,['Grunge']
The Avett Brothers,28372408,816474,0a176d0a-ef46-4e7f-b018-9f4d65614668,https://www.last.fm/music/The+Avett+Brothers,['folk']
Faye Wong,3719591,130574,692e367d-2846-442d-b13d-1177c3681c65,https://www.last.fm/music/Faye+Wong,['chinese']
SHADXWBXRN,3584417,223245,,https://www.last.fm/music/SHADXWBXRN,['phonk']
Matt and Kim,1917019,208252,28537bf2-22c5-4840-91fc-fcb98e8c7379,https://www.last.fm/music/Matt+and+Kim,['seen live']
ZAPRAVKA,814926,75661,,https://www.last.fm/music/ZAPRAVKA,['electronic']
Monster High,1803910,148718,,https://www.last.fm/music/Monster+High,['monster high']
OFFONOFF,4901427,174592,e42594c6-8b04-4b8b-83a6-443a0bc5a41b,https://www.last.fm/music/OFFONOFF,['free jazz']
Monsieur Periné,2934519,221566,644c9096-41be-4d89-87b6-deceabf08930,https://www.last.fm/music/Monsieur+Perin%C3%A9,['jazz']
wowaka,1938146,117580,,https://www.last.fm/music/wowaka,['vocaloid']
Lalleshwari (Katie Jane Garside),1629778,85710,,https://www.last.fm/music/Lalleshwari+(Katie+Jane+Garside),['experimental']
Samurai,2826435,133360,fdf22bf0-deb6-433f-9c79-c92cf8aad2a0,https://www.last.fm/music/Samurai,['NWOBHM']
2003 Toyota Corolla,1252851,127730,,https://www.last.fm/music/2003+Toyota+Corolla,['ambient']
VCHA,2069136,69349,,https://www.last.fm/music/VCHA,['pop']
Rochelle Jordan,2532113,152394,,https://www.last.fm/music/Rochelle+Jordan,['rnb']
Jess Benko,2679944,244863,,https://www.last.fm/music/Jess+Benko,['sad']
DJ BETIM ATL,583018,45963,,https://www.last.fm/music/DJ+BETIM+ATL,['brazil']
NXY0TAR0,224178,23877,,https://www.last.fm/music/NXY0TAR0,[]
Dawn Penn,1374266,249602,2303f592-119c-4ca7-b8fd-819c5ac5667d,https://www.last.fm/music/Dawn+Penn,['reggae']
Slutever,1953235,158668,,https://www.last.fm/music/Slutever,['Garage Rock']
ooes,1936574,94870,,https://www.last.fm/music/ooes,['indie pop']
Vanilla,3659133,306064,db22b691-1110-4080-b8fe-53eea378210e,https://www.last.fm/music/Vanilla,['screamo']
Lexi Jayde,3296104,212069,,https://www.last.fm/music/Lexi+Jayde,['pop']
NTO,2270539,160364,,https://www.last.fm/music/NTO,['minimal']
Cosmo Pyke,3774052,256983,,https://www.last.fm/music/Cosmo+Pyke,['Lo-Fi']
Kshmr,4993172,299640,,https://www.last.fm/music/Kshmr,['big room']
Nazareth,10217065,821188,88f219d8-4140-4191-af4b-de81c7c587c4,https://www.last.fm/music/Nazareth,['classic rock']
Chris Jedi,1511400,122165,,https://www.last.fm/music/Chris+Jedi,['Hip-Hop']
What So Not,4382347,381039,e840a9e5-4b73-486a-a47d-790d5096dd1f,https://www.last.fm/music/What+So+Not,['trap']
MC LEVIN,1629925,178940,,https://www.last.fm/music/MC+LEVIN,['Funk Carioca']
Tulipa Ruiz,5794898,207605,883cbd06-7ed2-4c5f-a5c0-8ea7792b4655,https://www.last.fm/music/Tulipa+Ruiz,['mpb']
Ryan,1290519,216159,e98d0b49-cb6d-4f8b-b10b-a20757497648,https://www.last.fm/music/Ryan,['trip-hop']
Tryhardninja,2647047,150725,ab2910b1-8b43-481d-81c1-47646069874f,https://www.last.fm/music/Tryhardninja,['FNAF']
Dorian Concept,2169494,216553,cb07b399-6917-4b60-8254-085a6eb39b4f,https://www.last.fm/music/Dorian+Concept,['electronic']
Logic1000,1419137,176538,,https://www.last.fm/music/Logic1000,['House']
Stacey Ryan,1817544,200368,e0b81002-10b6-4e5d-9afe-3845c3cc4a59,https://www.last.fm/music/Stacey+Ryan,['pop']
indigo la End,5153340,168755,8d17b65b-8ccf-495c-8b79-1f53d6226448,https://www.last.fm/music/indigo+la+End,['japanese']
English Teacher,1205485,77605,,https://www.last.fm/music/English+Teacher,['post-punk']
Sonny Wern,755167,93751,,https://www.last.fm/music/Sonny+Wern,['electronic']
Bibio,19664849,797333,9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,https://www.last.fm/music/Bibio,['experimental']
MC Virgins,4163940,197414,,https://www.last.fm/music/MC+Virgins,['rap']
Frank Sativa,1201225,139627,,https://www.last.fm/music/Frank+Sativa,['american']
El Michels Affair,4812975,331365,dbf0a5c5-3665-4495-b13b-99438a6a0900,https://www.last.fm/music/El+Michels+Affair,['funk']
"Daniel, Me Estás Matando",2289643,98372,,"https://www.last.fm/music/Daniel,+Me+Est%C3%A1s+Matando",['mexico']
Hot Flash Heat Wave,3104668,261176,,https://www.last.fm/music/Hot+Flash+Heat+Wave,['indie pop']
MC Caverinha,1421495,108499,,https://www.last.fm/music/MC+Caverinha,['trap']
Bülow,5294447,379340,,https://www.last.fm/music/B%C3%BClow,['pop']
Mase,3132555,481837,76716b81-e361-427e-a931-19373388387d,https://www.last.fm/music/Mase,['Hip-Hop']
Vanilla Ice,3300998,731603,2d5583be-aafd-41ec-addd-df85913855ef,https://www.last.fm/music/Vanilla+Ice,['rap']
Johnny Stimson,2354620,236238,,https://www.last.fm/music/Johnny+Stimson,['pop']
